Date,Close,High,Low,Open,Volume,Returns,SMA_20,SMA_50,RSI
2020-05-01,70.15121459960938,72.56101509610286,69.36978798695081,69.46685809785768,240616800,-0.016099405541643685,67.01993675231934,65.62909805297852,60.0790043576179
2020-05-04,71.1437759399414,71.27239551263796,69.48385248239573,70.17548910786692,133568000,0.01414888318038554,67.64786834716797,65.53256011962891,54.44236694613845
2020-05-05,72.21158599853516,73.04640262096729,71.4592793740672,71.60488830234772,147751200,0.015009184492754235,68.07364978790284,65.52955078125,59.305515883325164
2020-05-06,72.95659637451172,73.58998507405805,72.52947892116252,72.91533768168664,142333600,0.010317047682510072,68.57356910705566,65.59046295166016,59.76738499765402
2020-05-07,73.71131896972656,74.05835557711725,73.28177979492443,73.58512855265982,115215200,0.010344816407560797,69.03065338134766,65.64428894042969,64.83420741066729
2020-05-08,75.46578216552734,75.51931637355732,74.04470105585122,74.3732060857613,133838400,0.023801815247958658,69.55216560363769,65.82605316162109,73.65845685775204
2020-05-11,76.65325164794922,77.14965158521665,74.76252676945559,74.97179952522458,145946400,0.015735204066622765,70.06922607421875,66.03234329223633,84.7817387864753
2020-05-12,75.77725982666016,77.79208148134276,75.65559183440632,77.33947268862552,162301200,-0.011427979928526621,70.3750389099121,66.09759033203125,78.17757696341236
2020-05-13,74.86228942871094,76.88198188882791,73.78187742017185,75.95730099741765,200622400,-0.012074471946362353,70.66689376831054,66.19059783935546,75.01977451875734
2020-05-14,75.32221221923828,75.38304620688119,73.37308887883164,74.09823268490378,158929200,0.0061435843605253115,70.95432167053222,66.2276692199707,72.53656677873707
2020-05-15,74.87689971923828,74.92313414173562,73.05188017652294,73.08595077247826,166348400,-0.005912100652379126,71.2666847229004,66.30349609375,70.3169761847462
2020-05-18,76.64107513427734,77.01581451007397,75.51200038814163,76.20550920779705,135178400,0.02356101042716907,71.73848304748535,66.43348678588868,78.58654917036014
2020-05-19,76.19821166992188,77.50735264930493,76.16657681294011,76.6581126858227,101729600,-0.005778408817720293,72.29200553894043,66.66557342529296,72.71523683122648
2020-05-20,77.68012237548828,77.7506844400657,77.0206767368224,77.05961137211806,111504800,0.019448103480246948,72.82582817077636,66.83425537109375,72.7324863027512
2020-05-21,77.10100555419922,78.08408497746194,76.86253362412333,77.54144307709652,102688800,-0.007455148158620806,73.34367752075195,67.03945373535156,75.80438003348337
2020-05-22,77.597412109375,77.68014544919457,76.73600068439247,76.83819763463005,81803200,0.006438392749972932,73.79000473022461,67.3865976715088,74.87881046315256
2020-05-26,77.07178497314453,78.89923259629772,77.01581504082098,78.71916640033362,125522000,-0.006773771469202994,74.20762329101562,67.57888359069824,69.55348142800489
2020-05-27,77.4076156616211,77.55361875487274,76.1860715476681,76.92825084418656,112945200,0.004357375252092233,74.69772758483887,67.9514501953125,68.51692919433819
2020-05-28,77.44166564941406,78.70457981685169,76.80412665218442,77.08152577208277,133560800,0.0004398790416413334,75.0785083770752,68.27300712585449,66.5087185471204
2020-05-29,77.36621856689453,78.1473247460618,77.00851448794498,77.68498800975172,153532400,-0.000974244056953677,75.38186492919922,68.62309875488282,59.87845754342106
2020-06-01,78.31767272949219,78.43934069786921,77.18859041846218,77.31999390359594,80791200,0.012298056958477188,75.79018783569336,69.00139274597169,58.86926875357256
2020-06-02,78.68023681640625,78.70457189402366,77.60712449987925,78.04999766403765,87642800,0.00462940322762595,76.1670108795166,69.46236259460449,66.36466152802042
2020-06-03,79.11337280273438,79.37617975384588,78.42716372886015,79.00144035927285,104491200,0.005505016302109089,76.51210021972656,69.95563224792481,75.34081978664881
2020-06-04,78.43206787109375,79.235073767937,78.05732832042142,78.93577521552638,87560400,-0.008611754340690614,76.78587379455567,70.32602142333984,68.06123579325165
2020-06-05,80.6658706665039,80.72670465644849,78.65348495250613,78.68268407951567,137250400,0.0284807331496284,77.13360137939453,70.74768775939941,77.83777477425916
2020-06-08,81.1427993774414,81.17686997307266,79.64872058754821,80.36169309987528,95654400,0.005912397733971897,77.41745223999024,71.1161841583252,74.70639565070294
2020-06-09,83.70512390136719,84.09932691847067,80.78996422247816,80.82159908143493,147712400,0.03157796555683201,77.77004585266113,71.58786056518555,83.4237590748448
2020-06-10,85.85865783691406,86.32829444981938,84.21614013366542,84.65657762001017,166651600,0.02572762377228499,78.27411575317383,72.06829284667968,84.35918425956613
2020-06-11,81.7365493774414,85.42552350785493,81.63435243044103,84.99968556796321,201662400,-0.04801039945560848,78.61782875061036,72.46880699157715,65.00708377627518
2020-06-12,82.44220733642578,84.63223063265221,81.32773208201846,83.88275926094929,200146000,0.008633322110599417,78.97382850646973,72.94837501525879,65.4748507508879
2020-06-15,83.46178436279297,84.11635857805393,80.92865655848254,81.09169489143076,138808800,0.012367172826978745,79.40307273864747,73.4288232421875,69.78607275926358
2020-06-16,85.67372131347656,85.94626382585014,83.88277221688082,85.52285420682057,165428800,0.026502392293324517,79.85470504760742,73.97059478759766,72.9310507577191
2020-06-17,85.55447387695312,86.48158312349922,85.43280591886547,86.42074914445539,114406400,-0.0013918788012851069,80.32251815795898,74.40776512145996,72.39990461689612
2020-06-18,85.58853912353516,86.00707717025418,84.9777636357591,85.51066985297757,96820400,0.0003981702538551346,80.71793899536132,74.86037170410157,72.75427103382286
2020-06-19,85.09944915771484,86.76386617293707,83.9874020783935,86.29666530516798,264476000,-0.005714432923249024,81.11786117553712,75.27096801757813,69.26063428930745
2020-06-22,87.32598114013672,87.469548475875,85.44742709501291,85.49366152486377,135445200,0.026163882427669316,81.60428962707519,75.71677688598633,72.20359320389377
2020-06-23,89.18993377685547,90.61345070235802,88.15332015682368,88.57429406296431,212155600,0.021344766040791052,82.21019706726074,76.17433471679688,74.1065330419327
2020-06-24,87.61553955078125,89.73986501886358,87.24080011710065,88.81761971025675,192623200,-0.01765215153105959,82.72059326171875,76.53342544555665,71.06962714845446
2020-06-25,88.7786865234375,88.81762116630449,87.00963685193202,87.77127955859044,137522400,0.013275578494635676,83.28744430541992,76.92849533081055,69.57490025363208
2020-06-26,86.05088806152344,88.89548574168278,85.90244927933195,88.67404914924855,205256800,-0.030725825856794176,83.72167778015137,77.25804000854492,60.68212801357614
2020-06-29,88.0340805053711,88.12898509123728,85.47905300682135,85.9584251297807,130646000,0.0230467399991241,84.2074981689453,77.64612884521485,59.665337651864895
2020-06-30,88.76895904541016,89.05610113430572,87.60094935771706,87.62041296790133,140223200,0.008347659631592563,84.71193428039551,78.07740585327149,56.937356304906935
2020-07-01,88.60104370117188,89.39188548967921,88.55238096980085,88.84681537177396,110737200,-0.0018915997894307646,85.18631782531739,78.54687149047851,70.16432342593792
2020-07-02,88.60104370117188,90.14866410882917,88.48668294073944,89.51112514748854,114041600,0.0,85.69476661682128,78.97881896972656,68.87392537414632
2020-07-06,90.9711456298828,91.44078222719904,90.00266588363523,90.03430074503379,118655600,0.026750270986701352,86.21003036499023,79.46336151123047,71.25340793616722
2020-07-07,90.6888656616211,92.13184590156696,90.57693321642051,91.35073966867222,112424400,-0.003102961563330897,86.68733367919921,79.90372146606445,65.93465517517228
2020-07-08,92.8010482788086,92.83268314668187,91.58193255368658,91.66953737441452,117092000,0.023290429335266927,87.14212989807129,80.38535415649415,70.43645337791466
2020-07-09,93.2000961303711,93.7500302777828,92.14888313949528,93.69649607659868,125642800,0.004300036033683785,87.50920181274414,80.89724548339844,71.03277671055676
2020-07-10,93.36315155029295,93.42155723802126,92.18054219465331,92.79374622061182,90257200,0.0017495198684533975,88.09053192138671,81.36798751831054,73.2538268318341
2020-07-13,92.93244171142578,97.29058984952216,92.7183048684692,94.67229242141129,191649200,-0.004613274420531499,88.61504364013672,81.80065460205078,67.55018227256059
2020-07-14,94.47032928466795,94.66255936029044,91.37509535164902,92.31193292486348,170989200,0.01654844686011403,89.16547088623047,82.28703689575195,66.87394859642197
2020-07-15,95.1200180053711,96.60193299733244,93.91793786080711,96.35129727473849,153198000,0.006877172183293867,89.63778572082519,82.76656173706054,75.48749058755925
2020-07-16,93.94955444335938,94.80852985232154,93.3485144880104,93.98848907753032,110577600,-0.012305123427811204,90.0575397491455,83.20132110595704,67.55311599690464
2020-07-17,93.75978088378906,94.55792255878988,93.2852727775618,94.40219140138755,92186800,-0.0020199516718807375,90.4661018371582,83.61738479614257,81.61668717246539
2020-07-20,95.73564910888672,95.8743523653664,93.50182714820312,93.84736742164009,90318000,0.021073729124289065,90.9979118347168,84.05787139892578,81.60563620173819
2020-07-21,94.41434478759766,96.60436824916565,94.16370906625916,96.52893470179352,103433200,-0.013801591503142752,91.35233001708984,84.43684265136719,72.10361172547216
2020-07-22,94.67959594726562,95.36336945972936,94.0274573004929,94.11505468915274,89001600,0.0028094370645128652,91.62681312561035,84.79736953735352,73.61957661166012
2020-07-23,90.37012481689452,94.48980151231125,89.55738346847866,94.41193221010931,197004400,-0.045516365878571996,91.76454238891601,85.08922683715821,55.14953796134463
2020-07-24,90.146240234375,90.49178057488464,86.76873582504383,88.56212813927338,185438800,-0.0024774180955614566,91.83292007446289,85.39490585327148,47.25596230900972
2020-07-27,92.28271484375,92.37518368443884,90.98817335217583,91.21203824708472,121214000,0.023700096685344674,92.14451141357422,85.73411590576171,54.71970156685534
2020-07-28,90.76675415039062,92.02966845109545,90.76188267824884,91.85203051648676,103625600,-0.016427352575464904,92.2811450958252,86.05191299438476,43.75555910484769
2020-07-29,92.50658416748048,92.6915218428662,91.21447102735182,91.25096993011928,90329200,0.019168141830952168,92.46802635192871,86.36922317504883,48.03310613437199
2020-07-30,93.62593841552734,93.73057108721883,91.26801256876888,91.67681516469624,158130000,0.01210026570671241,92.71927108764649,86.71777770996094,50.7069513737976
2020-07-31,103.42752838134766,103.57839550277168,98.13739905674298,100.14249260806086,374336800,0.1046888301649831,93.46059532165528,87.23272583007812,68.77018432171127
2020-08-03,106.03363037109376,108.66165541676666,105.01648797674454,105.3157864148102,308151200,0.025197372793606343,94.21371955871582,87.81137832641602,69.91954246264888
2020-08-04,106.74172973632812,107.83674131660312,105.49827939141748,106.22342306683436,173071600,0.006678063957219704,95.01636276245117,88.39426467895508,69.9799555249273
2020-08-05,107.12864685058594,107.4498520714296,105.9947004868368,106.46190875588428,121776800,0.0036247971174308002,95.73274269104004,88.99540191650391,73.28471348672345
2020-08-06,110.86628723144533,111.36269464253704,106.87071514088169,107.46201970975672,202428800,0.03488927089756233,96.61605224609374,89.6645753479004,76.85669714168537
2020-08-07,108.34566497802734,110.84435557432208,107.54608428478956,110.38605796245164,198045600,-0.022735696453475618,97.36517791748047,90.28265533447265,69.46440558205262
2020-08-10,109.92044830322266,110.94186486752692,107.26086549559103,109.79612082851324,212403600,0.014534806958032664,98.2145782470703,90.93373992919922,73.7488706404853
2020-08-11,106.65142822265624,109.68154587218592,106.3905875156011,109.18181072713648,187902400,-0.02973987216235341,98.82363319396973,91.5004150390625,66.79090646831668
2020-08-12,110.19590759277344,110.45430815645663,107.55095084699192,107.74596761374468,165598000,0.03323424195236635,99.57742767333984,92.13072845458984,78.41611052365106
2020-08-13,112.14611053466795,113.15290119524892,111.09056196029393,111.58055146808589,210082000,0.01769759861774034,100.48725547790528,92.79138320922851,80.04537491192897
2020-08-14,112.04613494873048,112.13633037198473,110.23001097020226,111.97056540819791,165565200,-0.0008914761774690971,101.40157318115234,93.46366455078125,78.58085568981052
2020-08-17,111.7536392211914,113.19678878679046,111.12470373878634,113.17240982775472,119561600,-0.002610493683453785,102.20247268676758,94.085419921875,81.46354586417108
2020-08-18,112.6848373413086,113.11144299917184,111.16855864835529,111.50496887171911,105633600,0.00833259772663042,103.11599731445312,94.71626068115235,81.00294274310919
2020-08-19,112.82623291015624,114.2450033462818,112.73116465257536,113.09438654850844,145538000,0.0012547878861410844,104.02332916259766,95.29868286132813,80.4143598668189
2020-08-20,115.3298110961914,115.44438550181256,112.85061914452253,112.86768515883944,126907200,0.02218968161445911,105.2713134765625,95.88810592651367,74.52409248394984
2020-08-21,121.27301788330078,121.75812706548174,116.28051027747574,116.2926960344444,338054800,0.05153226846224879,106.8276523590088,96.67883529663087,77.60397074565627
2020-08-24,122.72349548339844,125.57810257788933,120.85130757212758,125.4927725055599,345937600,0.011960431309571584,108.34969139099121,97.48446105957031,78.1905201264155
2020-08-25,121.7166976928711,122.06286102018731,119.98833606258718,121.59237766186422,211495600,-0.008203790044943315,109.89718856811524,98.24955932617188,75.1814445236085
2020-08-26,123.37193298339844,123.83023059467142,121.96778837684518,123.03796284565956,163022400,0.0135990814892466,111.44045600891113,99.00352355957031,73.25898849778778
2020-08-27,121.8970947265625,124.31046260347256,120.74891061178384,123.97649247764066,155552400,-0.01195440665612657,112.8540138244629,99.7303759765625,76.22415657959893
2020-08-28,121.69964599609376,123.2939271755795,121.4753699990524,122.87463439456488,187630000,-0.0016197984940629073,113.76761970520019,100.45259811401367,74.07814621466119
2020-08-31,125.82673645019533,127.73793655138816,122.86244278988478,124.40310060397898,225702700,0.033912099088883485,114.75727500915528,101.26714385986328,87.868294934875
2020-09-01,130.83876037597656,131.44333179825284,127.2796554209642,129.4541217539587,151948100,0.039832741968676144,115.96212654113769,102.13739944458008,88.53296457593382
2020-09-02,128.1279296875,134.54407923935742,123.83750248216614,134.1637914410611,200119000,-0.02071886557688829,117.0120906829834,102.91615936279297,79.00870412484181
2020-09-03,117.86993408203124,125.6317192300971,117.49939923565935,123.7497857866654,257599600,-0.08006057407223932,117.36227302551269,103.52124725341797,57.72292660145577
2020-09-04,117.94795989990234,120.61972875413336,108.12871445358172,117.0801224898848,332607200,0.0006619653983754858,117.84238777160644,104.10463272094727,58.261265778683686
2020-09-08,110.01063537597656,116.02699258808728,109.87412215270822,111.11249423218894,231366600,-0.06729514042177476,117.84689712524414,104.58382766723633,46.995026760844716
2020-09-09,114.39859008789062,116.17326959342994,112.38988895508608,114.34008654092769,176940500,0.039886640931739104,118.23425521850587,105.11111785888671,51.61291130443495
2020-09-10,110.6639633178711,117.49940814881737,109.69861756632326,117.3628949087768,182274400,-0.03264574123815933,118.25765800476074,105.54901794433594,45.33171322419428
2020-09-11,109.21106719970705,112.3606396431834,107.26086957114084,111.71707085483806,180860300,-0.013128900091809892,118.1109058380127,105.96121841430664,36.74032000016105
2020-09-14,112.48739624023438,113.0432022491566,109.9911457355189,111.8633336140555,140150100,0.029999972754923387,118.13296890258789,106.4389454650879,39.18175308904779
2020-09-15,112.66292572021484,115.87100193475884,110.78098458035817,115.38345249375364,184642000,0.0015604368653496792,118.17843322753906,106.87278106689453,40.26018453101649
2020-09-16,109.33781433105467,113.11144897058963,109.25005901915075,112.36062624645405,154679000,-0.02951380294718864,118.01108207702637,107.2457600402832,35.42607043289516
2020-09-17,107.5924072265625,109.40609174489232,106.0029987247634,106.98785068006195,178011000,-0.015963435113193314,117.74939079284668,107.54158721923828,35.22810534983884
2020-09-18,104.1795425415039,108.1189422202142,103.448218509453,107.6508990057728,287104900,-0.03172031161894129,117.1918773651123,107.76117614746094,33.034337883377574
2020-09-21,107.3388671875,107.44612864015868,100.53267495607116,101.93681947130294,195713800,0.03032576808193843,116.49516983032227,108.04069046020508,31.75524015777316
2020-09-22,109.02578735351562,110.04964400266276,106.4417816531773,109.87412593250646,183055400,0.015715837237865626,115.81028442382812,108.36255737304687,26.96192711219065
2020-09-23,104.45257568359376,109.31831612573532,104.11128518620949,108.84051984457513,150718700,-0.041946146695490016,114.94707832336425,108.5622023010254,25.941403001052535
2020-09-24,105.52518463134766,107.50463384194084,102.38536556375315,102.5511305606354,167743300,0.01026886068375199,114.05474090576172,108.77030563354492,34.57605604453701
2020-09-25,109.48406982421876,109.6400891714308,104.9888646745863,105.72994169501956,149981400,0.03751602242347629,113.43408966064453,109.08099594116212,40.359813268464045
2020-09-28,112.09735870361328,112.44839487161504,109.97164299267531,112.14611662005213,137672400,0.023869124372068562,112.9539752960205,109.4477474975586,52.70476416888363
2020-09-29,111.2490005493164,112.43862208344468,110.7419525285696,111.69755247153874,99382200,-0.00756804766952579,112.22508850097657,109.75801452636719,45.505127766811
2020-09-30,112.92617797851562,114.34007555606304,110.79071688597794,110.95648187938993,142675200,0.01507588761173384,111.32945938110352,110.12825119018555,53.42989361896559
2020-10-01,113.8817901611328,114.78863234602518,112.94569620243963,114.7106226562807,116120400,0.00846227331628091,110.61715240478516,110.51229507446288,57.19001310924453
2020-10-02,110.20565032958984,112.49713819553232,109.4255758436502,110.07889017847046,144712000,-0.03228031300124046,110.23393821716309,110.9090055847168,46.530238148550765
2020-10-05,113.59901428222656,113.7452805953654,110.72247569462236,111.07351187039006,106243800,0.030791197570072537,110.0164909362793,111.37806106567383,51.296583537515694
2020-10-06,110.34217834472656,113.22846975785129,109.45483490950848,112.81892262806667,161498200,-0.02866957920434665,110.0330680847168,111.73925033569336,51.39378857577009
2020-10-07,112.21437072753906,112.6726683499166,111.2880224118318,111.76582617611366,96849000,0.016967150829336308,109.92385711669922,112.16820266723633,56.39155779674887
2020-10-08,112.10709381103516,113.50148518843808,111.73655156006716,113.3552189019724,83477200,-0.0009559998047342644,109.99601364135742,112.56021286010743,62.06584868291488
2020-10-09,114.05730438232422,114.0865561551348,112.05834892691767,112.40938507947116,100506900,0.017395960460595772,110.23832550048829,112.96884017944336,60.61630070567257
2020-10-12,121.30229949951172,122.0628754189247,116.30979066521708,117.07036658463008,240226800,0.06352065881639657,110.67907066345215,113.32633560180665,66.50061865514445
2020-10-13,118.0844497680664,122.26762403724533,116.67055964456534,122.15060951635888,262330500,-0.026527524578858208,110.95014686584473,113.5673519897461,69.01513734159258
2020-10-14,118.1722183227539,119.96639642799327,116.6413136031742,117.98694718210372,150712000,0.0007432693708604443,111.3918670654297,113.79596176147462,68.13977349029277
2020-10-15,117.70416259765624,118.18195887523946,115.20791231870912,115.7637182773626,112559200,-0.003960793253616535,111.89745483398437,114.00747207641602,63.10220268731448
2020-10-16,116.05625915527344,118.52326543752152,115.85148929426413,118.25998458807123,115393800,-0.01400038372487955,112.49129066467285,114.11127151489258,56.510548473443066
2020-10-19,113.09194946289062,117.42138259241214,112.7799181793268,116.97283808725244,120639300,-0.025542006212838753,112.77894477844238,114.20619720458984,52.83358917385213
2020-10-20,114.5838394165039,116.0172355594113,112.7506492737219,113.3064551822562,124423700,0.013191831608692972,113.0568473815918,114.29946502685547,52.56330909704387
2020-10-21,113.95980072021484,115.75397896154352,113.55025356563893,113.76477649436592,89946000,-0.005446131840815105,113.53220863342285,114.44563247680664,50.121880717814875
2020-10-22,112.86767578125,115.1006527218332,111.73655770574224,114.5253406139352,101988000,-0.009583422681179843,113.89933319091797,114.49906784057617,54.52435863954795
2020-10-23,112.17537689208984,113.64777829500612,111.43429965467703,113.49175890211328,82572600,-0.006133721496151878,114.03389854431153,114.4996531677246,47.335783587939176
2020-10-26,112.18511962890624,113.64776782516624,110.0691495843626,111.17101598676972,111850700,8.685272192821003e-05,114.03828659057618,114.50243286132813,53.926053831396054
2020-10-27,113.69650268554688,114.35957007435778,111.68780181918402,112.61414257382006,92276800,0.013472223960183882,114.1606616973877,114.54129013061524,53.206710742033664
2020-10-28,108.43098449707033,112.55565572913612,108.33347610413212,112.1851208602056,143937800,-0.0463120506269179,113.93590202331544,114.45621307373047,43.49777539671082
2020-10-29,112.44839477539062,114.01830445888464,109.40608380178328,109.5718562538854,146129200,0.03705039013483136,113.86423225402832,114.44865631103515,47.34812217075647
2020-10-30,106.14924621582033,109.20130250137127,105.03763428104902,108.29446040306703,190272600,-0.05601812789015348,113.66141204833984,114.26504501342774,24.220243693558857
2020-11-02,106.0615005493164,107.92394295724236,104.64761016714456,106.3930380327763,122866900,-0.0008266254319462263,113.28453636169434,113.96081466674805,27.1072883762984
2020-11-03,107.6898956298828,108.71374473298428,106.02247785676428,106.92931988488968,107624400,0.015353309845066887,113.15192222595215,113.66014266967774,31.146877831009732
2020-11-04,112.08758544921876,112.71164798231274,109.55233047859788,111.29775793314307,138235500,0.04083660582651416,113.14558296203613,113.46756042480469,41.14930959478823
2020-11-05,116.06599426269533,116.64130635027132,113.95978499014568,115.01288590671425,126387100,0.03549375069087368,113.34352798461914,113.32144165039062,50.014291071037405
2020-11-06,115.93416595458984,116.43231901361126,113.43360095160772,115.5727542186092,114457900,-0.001135804754380576,113.43737106323242,113.20218307495117,54.550805056452774
2020-11-09,113.61917114257812,119.1575178931427,113.35544353875277,117.70211621905518,154515300,-0.019968184468748262,113.05321464538574,113.04057357788086,48.49509147091148
2020-11-10,113.27730560302734,114.8596862189922,111.4800244999921,112.86705932868448,138023400,-0.003008871972158489,112.81285743713379,112.7895849609375,48.92583228305309
2020-11-11,116.715576171875,116.85232493510752,113.73639817031066,114.4689840243058,112295000,0.03035268671464375,112.74002532958984,112.50712127685547,55.6396514623116
2020-11-12,116.44206237792967,117.7314130027431,115.81692313270185,116.84254616591036,103162300,-0.0023434215287816418,112.67692031860352,112.27340393066406,56.3311612961218
2020-11-13,116.49091339111328,116.89138975772552,115.13318828954677,116.66673428315598,81581900,0.0004195306419860767,112.6986530303955,112.2458235168457,56.38178562761933
2020-11-16,117.50676727294922,118.1807411527314,115.40668645392178,116.15880460888832,91183000,0.00872045597604032,112.91939392089844,112.23699966430664,55.73153212003304
2020-11-17,116.6178970336914,117.86817567185544,116.19788085503488,116.77418558958615,74271000,-0.007564417436428217,113.0210968017578,112.36914489746094,64.18244138223801
2020-11-18,115.28946685791016,117.03790584258051,115.26016461858715,115.85600165898173,76322100,-0.011391306219468711,113.08758010864258,112.38696243286132,55.42730686593631
2020-11-19,115.8852996826172,116.29554592271136,114.09778862645972,114.859676630134,74113000,0.0051681462404660206,113.23846130371093,112.49138916015625,73.78063415819507
2020-11-20,114.61549377441406,116.01229108300883,114.56665918945184,115.8853122194088,73604300,-0.010957437325362585,113.36046714782715,112.59947769165039,69.75279866358983
2020-11-23,111.20652770996094,114.88899666218845,111.10885108956266,114.45921058973786,127959300,-0.029742628611474142,113.31153755187988,112.57386032104492,57.50353092399185
2020-11-24,112.4958724975586,113.1600839141216,109.9757755830476,111.2651337318888,113874200,0.011594146622043722,113.25150604248047,112.5705192565918,51.00440425117403
2020-11-25,113.33589935302734,114.03918287230827,112.4958670885804,112.86704864167184,76499200,0.007467179344619712,113.49675178527832,112.65048095703125,42.05742270370667
2020-11-27,113.8829116821289,114.76201621514912,113.52150742295586,113.86337933795016,46691300,0.0048264700966256235,113.56847763061523,112.77629104614257,44.17311564998558
2020-11-30,116.28578186035156,118.16119960518924,114.09778703912656,114.2540755773202,169410200,0.021099479656171427,114.0753044128418,113.01841583251954,57.53726386612608
